0.0154	-0.877625	
0.0155	-0.877629	
0.0156	-0.877633	
0.0157	-0.877637	
0.0158	-0.877641	
0.0159	-0.877645	
0.016	-0.877649	
0.0161	-0.877653	
0.0162	-0.877657	
0.0163	-0.877661	
0.0164	-0.877665	
0.0165	-0.877669	
0.0166	-0.877673	
0.0167	-0.877677	
0.0168	-0.877682	
0.0169	-0.877686	
0.017	-0.87769	
0.0171	-0.877694	
0.0172	-0.877699	
0.0173	-0.877703	
0.0174	-0.877707	
0.0175	-0.877712	
0.0176	-0.877716	
0.0177	-0.87772	
0.0178	-0.877725	
0.0179	-0.877729	
0.018	-0.877734	
0.0181	-0.877738	
0.0182	-0.877743	
0.0183	-0.877747	
0.0184	-0.877752	
0.0185	-0.877757	
0.0186	-0.877761	
0.0187	-0.877766	
0.0188	-0.877771	
0.0189	-0.877775	
0.019	-0.87778	
0.0191	-0.877785	
0.0192	-0.87779	
0.0193	-0.877794	
0.0194	-0.877799	
0.0195	-0.877804	
0.0196	-0.877809	
0.0197	-0.877814	
0.0198	-0.877819	
0.0199	-0.877824	
0.02	-0.877829	
0.0201	-0.877834	
0.0202	-0.877839	
0.0203	-0.877844	
0.0204	-0.877849	
0.0205	-0.877854	
0.0206	-0.877859	
0.0207	-0.877864	
0.0208	-0.87787	
0.0209	-0.877875	
0.021	-0.87788	
0.0211	-0.877885	
0.0212	-0.877891	
0.0213	-0.877896	
0.0214	-0.877901	
0.0215	-0.877907	
0.0216	-0.877912	
0.0217	-0.877917	
0.0218	-0.877923	
0.0219	-0.877928	
0.022	-0.877934	
0.0221	-0.877939	
0.0222	-0.877945	
0.0223	-0.87795	
0.0224	-0.877956	
0.0225	-0.877961	
0.0226	-0.877967	
0.0227	-0.877973	
0.0228	-0.877978	
0.0229	-0.877984	
0.023	-0.87799	
0.0231	-0.877996	
0.0232	-0.878001	
0.0233	-0.878007	
0.0234	-0.878013	
0.0235	-0.878019	
0.0236	-0.878025	
0.0237	-0.878031	
0.0238	-0.878036	
0.0239	-0.878042	
0.024	-0.878048	
0.0241	-0.878054	
0.0242	-0.87806	
0.0243	-0.878066	
0.0244	-0.878072	
0.0245	-0.878079	
0.0246	-0.878085	
0.0247	-0.878091	
0.0248	-0.878097	
0.0249	-0.878103	
0.025	-0.878109	
0.0251	-0.878116	
0.0252	-0.878122	
0.0253	-0.878128	
0.0254	-0.878134	
0.0255	-0.878141	
0.0256	-0.878147	
0.0257	-0.878154	
0.0258	-0.87816	
0.0259	-0.878166	
0.026	-0.878173	
0.0261	-0.878179	
0.0262	-0.878186	
0.0263	-0.878192	
0.0264	-0.878199	
0.0265	-0.878206	
0.0266	-0.878212	
0.0267	-0.878219	
0.0268	-0.878225	
0.0269	-0.878232	
0.027	-0.878239	
0.0271	-0.878246	
0.0272	-0.878252	
0.0273	-0.878259	
0.0274	-0.878266	
0.0275	-0.878273	
0.0276	-0.87828	
0.0277	-0.878286	
0.0278	-0.878293	
0.0279	-0.8783	
0.028	-0.878307	
0.0281	-0.878314	
0.0282	-0.878321	
0.0283	-0.878328	
0.0284	-0.878335	
0.0285	-0.878342	
0.0286	-0.878349	
0.0287	-0.878357	
0.0288	-0.878364	
0.0289	-0.878371	
0.029	-0.878378	
0.0291	-0.878385	
0.0292	-0.878392	
0.0293	-0.8784	
0.0294	-0.878407	
0.0295	-0.878414	
0.0296	-0.878422	
0.0297	-0.878429	
0.0298	-0.878436	
0.0299	-0.878444	
0.03	-0.878451	
0.0301	-0.878459	
0.0302	-0.878466	
0.0303	-0.878474	
0.0304	-0.878481	
0.0305	-0.878489	
0.0306	-0.878496	
0.0307	-0.878504	
0.0308	-0.878512	
0.0309	-0.878519	
0.031	-0.878527	
0.0311	-0.878535	
0.0312	-0.878542	
0.0313	-0.87855	
0.0314	-0.878558	
0.0315	-0.878566	
0.0316	-0.878574	
0.0317	-0.878581	
0.0318	-0.878589	
0.0319	-0.878597	
0.032	-0.878605	
0.0321	-0.878613	
0.0322	-0.878621	
0.0323	-0.878629	
0.0324	-0.878637	
0.0325	-0.878645	
0.0326	-0.878653	
0.0327	-0.878661	
0.0328	-0.878669	
0.0329	-0.878677	
0.033	-0.878686	
0.0331	-0.878694	
0.0332	-0.878702	
0.0333	-0.87871	
0.0334	-0.878719	
0.0335	-0.878727	
0.0336	-0.878735	
0.0337	-0.878743	
0.0338	-0.878752	
0.0339	-0.87876	
0.034	-0.878769	
0.0341	-0.878777	
0.0342	-0.878785	
0.0343	-0.878794	
0.0344	-0.878802	
0.0345	-0.878811	
0.0346	-0.87882	
0.0347	-0.878828	
0.0348	-0.878837	
0.0349	-0.878845	
0.035	-0.878854	
0.0351	-0.878863	
0.0352	-0.878871	
0.0353	-0.87888	
0.0354	-0.878889	
0.0355	-0.878898	
0.0356	-0.878906	
0.0357	-0.878915	
0.0358	-0.878924	
0.0359	-0.878933	
0.036	-0.878942	
0.0361	-0.878951	
0.0362	-0.87896	
0.0363	-0.878968	
0.0364	-0.878977	
0.0365	-0.878986	
0.0366	-0.878996	
0.0367	-0.879005	
0.0368	-0.879014	
0.0369	-0.879023	
0.037	-0.879032	
0.0371	-0.879041	
0.0372	-0.87905	
0.0373	-0.879059	
0.0374	-0.879069	
0.0375	-0.879078	
0.0376	-0.879087	
0.0377	-0.879096	
0.0378	-0.879106	
0.0379	-0.879115	
0.038	-0.879124	
0.0381	-0.879134	
0.0382	-0.879143	
0.0383	-0.879153	
0.0384	-0.879162	
0.0385	-0.879172	
0.0386	-0.879181	
0.0387	-0.879191	
0.0388	-0.8792	
0.0389	-0.87921	
0.039	-0.879219	
0.0391	-0.879229	
0.0392	-0.879239	
0.0393	-0.879248	
0.0394	-0.879258	
0.0395	-0.879268	
0.0396	-0.879277	
0.0397	-0.879287	
0.0398	-0.879297	
0.0399	-0.879307	
0.04	-0.879317	
0.0401	-0.879327	
0.0402	-0.879336	
0.0403	-0.879346	
0.0404	-0.879356	
0.0405	-0.879366	
0.0406	-0.879376	
0.0407	-0.879386	
0.0408	-0.879396	
0.0409	-0.879406	
0.041	-0.879416	
0.0411	-0.879426	
0.0412	-0.879437	
0.0413	-0.879447	
0.0414	-0.879457	
0.0415	-0.879467	
0.0416	-0.879477	
0.0417	-0.879487	
0.0418	-0.879498	
0.0419	-0.879508	
0.042	-0.879518	
0.0421	-0.879529	
0.0422	-0.879539	
0.0423	-0.879549	
0.0424	-0.87956	
0.0425	-0.87957	
0.0426	-0.879581	
0.0427	-0.879591	
0.0428	-0.879602	
0.0429	-0.879612	
0.043	-0.879623	
0.0431	-0.879633	
0.0432	-0.879644	
0.0433	-0.879655	
0.0434	-0.879665	
0.0435	-0.879676	
0.0436	-0.879687	
0.0437	-0.879697	
0.0438	-0.879708	
0.0439	-0.879719	
0.044	-0.879729	
0.0441	-0.87974	
0.0442	-0.879751	
0.0443	-0.879762	
0.0444	-0.879773	
0.0445	-0.879784	
0.0446	-0.879795	
0.0447	-0.879806	
0.0448	-0.879817	
0.0449	-0.879828	
0.045	-0.879839	
0.0451	-0.87985	
0.0452	-0.879861	
0.0453	-0.879872	
0.0454	-0.879883	
0.0455	-0.879894	
0.0456	-0.879905	
0.0457	-0.879916	
0.0458	-0.879928	
0.0459	-0.879939	
0.046	-0.87995	
0.0461	-0.879961	
0.0462	-0.879973	
0.0463	-0.879984	
0.0464	-0.879995	
0.0465	-0.880007	
0.0466	-0.880018	
0.0467	-0.880029	
0.0468	-0.880041	
0.0469	-0.880052	
0.047	-0.880064	
0.0471	-0.880075	
0.0472	-0.880087	
0.0473	-0.880098	
0.0474	-0.88011	
0.0475	-0.880121	
0.0476	-0.880133	
0.0477	-0.880145	
0.0478	-0.880156	
0.0479	-0.880168	
0.048	-0.88018	
0.0481	-0.880192	
0.0482	-0.880203	
0.0483	-0.880215	
0.0484	-0.880227	
0.0485	-0.880239	
0.0486	-0.880251	
0.0487	-0.880262	
0.0488	-0.880274	
0.0489	-0.880286	
0.049	-0.880298	
0.0491	-0.88031	
0.0492	-0.880322	
0.0493	-0.880334	
0.0494	-0.880346	
0.0495	-0.880358	
0.0496	-0.88037	
0.0497	-0.880382	
0.0498	-0.880395	
0.0499	-0.880407	
0.05	-0.880419	
0.0501	-0.880431	
0.0502	-0.880443	
0.0503	-0.880455	
0.0504	-0.880468	
0.0505	-0.88048	
0.0506	-0.880492	
0.0507	-0.880505	
0.0508	-0.880517	
0.0509	-0.880529	
0.051	-0.880542	
0.0511	-0.880554	
0.0512	-0.880567	
0.0513	-0.880579	
0.0514	-0.880592	
0.0515	-0.880604	
0.0516	-0.880617	
0.0517	-0.880629	
0.0518	-0.880642	
0.0519	-0.880654	
0.052	-0.880667	
0.0521	-0.88068	
0.0522	-0.880692	
0.0523	-0.880705	
0.0524	-0.880718	
0.0525	-0.880731	
0.0526	-0.880743	
0.0527	-0.880756	
0.0528	-0.880769	
0.0529	-0.880782	
0.053	-0.880795	
0.0531	-0.880807	
0.0532	-0.88082	
0.0533	-0.880833	
0.0534	-0.880846	
0.0535	-0.880859	
0.0536	-0.880872	
0.0537	-0.880885	
0.0538	-0.880898	
0.0539	-0.880911	
0.054	-0.880924	
0.0541	-0.880937	
0.0542	-0.880951	
0.0543	-0.880964	
0.0544	-0.880977	
0.0545	-0.88099	
0.0546	-0.881003	
0.0547	-0.881017	
0.0548	-0.88103	
0.0549	-0.881043	
0.055	-0.881056	
0.0551	-0.88107	
0.0552	-0.881083	
0.0553	-0.881096	
0.0554	-0.88111	
0.0555	-0.881123	
0.0556	-0.881137	
0.0557	-0.88115	
0.0558	-0.881164	
0.0559	-0.881177	
0.056	-0.881191	
0.0561	-0.881204	
0.0562	-0.881218	
0.0563	-0.881231	
0.0564	-0.881245	
0.0565	-0.881259	
0.0566	-0.881272	
0.0567	-0.881286	
0.0568	-0.8813	
0.0569	-0.881314	
0.057	-0.881327	
0.0571	-0.881341	
0.0572	-0.881355	
0.0573	-0.881369	
0.0574	-0.881383	
0.0575	-0.881396	
0.0576	-0.88141	
0.0577	-0.881424	
0.0578	-0.881438	
0.0579	-0.881452	
0.058	-0.881466	
0.0581	-0.88148	
0.0582	-0.881494	
0.0583	-0.881508	
0.0584	-0.881522	
0.0585	-0.881536	
0.0586	-0.88155	
0.0587	-0.881565	
0.0588	-0.881579	
0.0589	-0.881593	
0.059	-0.881607	
0.0591	-0.881621	
0.0592	-0.881636	
0.0593	-0.88165	
0.0594	-0.881664	
0.0595	-0.881678	
0.0596	-0.881693	
0.0597	-0.881707	
0.0598	-0.881721	
0.0599	-0.881736	
0.06	-0.88175	
0.0601	-0.881765	
0.0602	-0.881779	
0.0603	-0.881794	
0.0604	-0.881808	
0.0605	-0.881823	
0.0606	-0.881837	
0.0607	-0.881852	
0.0608	-0.881866	
0.0609	-0.881881	
0.061	-0.881896	
0.0611	-0.88191	
0.0612	-0.881925	
0.0613	-0.88194	
0.0614	-0.881954	
0.0615	-0.881969	
0.0616	-0.881984	
0.0617	-0.881999	
0.0618	-0.882014	
0.0619	-0.882028	
0.062	-0.882043	
0.0621	-0.882058	
0.0622	-0.882073	
0.0623	-0.882088	
0.0624	-0.882103	
0.0625	-0.882118	
0.0626	-0.882133	
0.0627	-0.882148	
0.0628	-0.882163	
0.0629	-0.882178	
0.063	-0.882193	
0.0631	-0.882208	
0.0632	-0.882223	
0.0633	-0.882238	
0.0634	-0.882254	
0.0635	-0.882269	
0.0636	-0.882284	
0.0637	-0.882299	
0.0638	-0.882314	
0.0639	-0.88233	
0.064	-0.882345	
0.0641	-0.88236	
0.0642	-0.882376	
0.0643	-0.882391	
0.0644	-0.882406	
0.0645	-0.882422	
0.0646	-0.882437	
0.0647	-0.882453	
0.0648	-0.882468	
0.0649	-0.882484	
0.065	-0.882499	
0.0651	-0.882515	
0.0652	-0.88253	
0.0653	-0.882546	
0.0654	-0.882561	
0.0655	-0.882577	
0.0656	-0.882593	
0.0657	-0.882608	
0.0658	-0.882624	
0.0659	-0.88264	
0.066	-0.882655	
0.0661	-0.882671	
0.0662	-0.882687	
0.0663	-0.882703	
0.0664	-0.882718	
0.0665	-0.882734	
0.0666	-0.88275	
0.0667	-0.882766	
0.0668	-0.882782	
0.0669	-0.882798	
0.067	-0.882814	
0.0671	-0.88283	
0.0672	-0.882846	
0.0673	-0.882862	
0.0674	-0.882878	
0.0675	-0.882894	
0.0676	-0.88291	
0.0677	-0.882926	
0.0678	-0.882942	
0.0679	-0.882958	
0.068	-0.882974	
0.0681	-0.88299	
0.0682	-0.883007	
0.0683	-0.883023	
0.0684	-0.883039	
0.0685	-0.883055	
0.0686	-0.883072	
0.0687	-0.883088	
0.0688	-0.883104	
0.0689	-0.88312	
0.069	-0.883137	
0.0691	-0.883153	
0.0692	-0.88317	
0.0693	-0.883186	
0.0694	-0.883202	
0.0695	-0.883219	
0.0696	-0.883235	
0.0697	-0.883252	
0.0698	-0.883268	
0.0699	-0.883285	
0.07	-0.883302	
0.0701	-0.883318	
0.0702	-0.883335	
0.0703	-0.883351	
0.0704	-0.883368	
0.0705	-0.883385	
0.0706	-0.883401	
0.0707	-0.883418	
0.0708	-0.883435	
0.0709	-0.883452	
0.071	-0.883468	
0.0711	-0.883485	
0.0712	-0.883502	
0.0713	-0.883519	
0.0714	-0.883536	
0.0715	-0.883553	
0.0716	-0.883569	
0.0717	-0.883586	
0.0718	-0.883603	
0.0719	-0.88362	
0.072	-0.883637	
0.0721	-0.883654	
0.0722	-0.883671	
0.0723	-0.883688	
0.0724	-0.883705	
0.0725	-0.883723	
0.0726	-0.88374	
0.0727	-0.883757	
0.0728	-0.883774	
0.0729	-0.883791	
0.073	-0.883808	
0.0731	-0.883826	
0.0732	-0.883843	
0.0733	-0.88386	
0.0734	-0.883877	
0.0735	-0.883895	
0.0736	-0.883912	
0.0737	-0.883929	
0.0738	-0.883947	
0.0739	-0.883964	
0.074	-0.883981	
0.0741	-0.883999	
0.0742	-0.884016	
0.0743	-0.884034	
0.0744	-0.884051	
0.0745	-0.884069	
0.0746	-0.884086	
0.0747	-0.884104	
0.0748	-0.884121	
0.0749	-0.884139	
0.075	-0.884156	
0.0751	-0.884174	
0.0752	-0.884192	
0.0753	-0.884209	
0.0754	-0.884227	
0.0755	-0.884245	
0.0756	-0.884262	
0.0757	-0.88428	
0.0758	-0.884298	
0.0759	-0.884316	
0.076	-0.884334	
0.0761	-0.884351	
0.0762	-0.884369	
0.0763	-0.884387	
0.0764	-0.884405	
0.0765	-0.884423	
0.0766	-0.884441	
0.0767	-0.884459	
0.0768	-0.884477	
0.0769	-0.884495	
0.077	-0.884513	
0.0771	-0.884531	
0.0772	-0.884549	
0.0773	-0.884567	
0.0774	-0.884585	
0.0775	-0.884603	
0.0776	-0.884621	
0.0777	-0.884639	
0.0778	-0.884657	
0.0779	-0.884676	
0.078	-0.884694	
0.0781	-0.884712	
0.0782	-0.88473	
0.0783	-0.884749	
0.0784	-0.884767	
0.0785	-0.884785	
0.0786	-0.884803	
0.0787	-0.884822	
0.0788	-0.88484	
0.0789	-0.884859	
0.079	-0.884877	
0.0791	-0.884895	
0.0792	-0.884914	
0.0793	-0.884932	
0.0794	-0.884951	
0.0795	-0.884969	
0.0796	-0.884988	
0.0797	-0.885006	
0.0798	-0.885025	
0.0799	-0.885044	
0.08	-0.885062	
0.0801	-0.885081	
0.0802	-0.885099	
0.0803	-0.885118	
0.0804	-0.885137	
0.0805	-0.885155	
0.0806	-0.885174	
0.0807	-0.885193	
0.0808	-0.885212	
0.0809	-0.88523	
0.081	-0.885249	
0.0811	-0.885268	
0.0812	-0.885287	
0.0813	-0.885306	
0.0814	-0.885325	
0.0815	-0.885343	
0.0816	-0.885362	
0.0817	-0.885381	
0.0818	-0.8854	
0.0819	-0.885419	
0.082	-0.885438	
0.0821	-0.885457	
0.0822	-0.885476	
0.0823	-0.885495	
0.0824	-0.885514	
0.0825	-0.885534	
0.0826	-0.885553	
0.0827	-0.885572	
0.0828	-0.885591	
0.0829	-0.88561	
0.083	-0.885629	
0.0831	-0.885648	
0.0832	-0.885668	
0.0833	-0.885687	
0.0834	-0.885706	
0.0835	-0.885726	
0.0836	-0.885745	
0.0837	-0.885764	
0.0838	-0.885783	
0.0839	-0.885803	
0.084	-0.885822	
0.0841	-0.885842	
0.0842	-0.885861	
0.0843	-0.88588	
0.0844	-0.8859	
0.0845	-0.885919	
0.0846	-0.885939	
0.0847	-0.885958	
0.0848	-0.885978	
0.0849	-0.885998	
0.085	-0.886017	
0.0851	-0.886037	
0.0852	-0.886056	
0.0853	-0.886076	
0.0854	-0.886096	
0.0855	-0.886115	
0.0856	-0.886135	
0.0857	-0.886155	
0.0858	-0.886174	
0.0859	-0.886194	
0.086	-0.886214	
0.0861	-0.886234	
0.0862	-0.886253	
0.0863	-0.886273	
0.0864	-0.886293	
0.0865	-0.886313	
0.0866	-0.886333	
0.0867	-0.886353	
0.0868	-0.886373	
0.0869	-0.886393	
0.087	-0.886413	
0.0871	-0.886432	
0.0872	-0.886452	
0.0873	-0.886472	
0.0874	-0.886492	
0.0875	-0.886513	
0.0876	-0.886533	
0.0877	-0.886553	
0.0878	-0.886573	
0.0879	-0.886593	
0.088	-0.886613	
0.0881	-0.886633	
0.0882	-0.886653	
0.0883	-0.886674	
0.0884	-0.886694	
0.0885	-0.886714	
0.0886	-0.886734	
0.0887	-0.886755	
0.0888	-0.886775	
0.0889	-0.886795	
0.089	-0.886815	
0.0891	-0.886836	
0.0892	-0.886856	
0.0893	-0.886877	
0.0894	-0.886897	
0.0895	-0.886917	
0.0896	-0.886938	
0.0897	-0.886958	
0.0898	-0.886979	
0.0899	-0.886999	
0.09	-0.88702	
0.0901	-0.88704	
0.0902	-0.887061	
0.0903	-0.887081	
0.0904	-0.887102	
0.0905	-0.887123	
0.0906	-0.887143	
0.0907	-0.887164	
0.0908	-0.887184	
0.0909	-0.887205	
0.091	-0.887226	
0.0911	-0.887247	
0.0912	-0.887267	
0.0913	-0.887288	
0.0914	-0.887309	
0.0915	-0.88733	
0.0916	-0.88735	
0.0917	-0.887371	
0.0918	-0.887392	
0.0919	-0.887413	
0.092	-0.887434	
0.0921	-0.887455	
0.0922	-0.887476	
0.0923	-0.887496	
0.0924	-0.887517	
0.0925	-0.887538	
0.0926	-0.887559	
0.0927	-0.88758	
0.0928	-0.887601	
0.0929	-0.887622	
0.093	-0.887643	
0.0931	-0.887665	
0.0932	-0.887686	
0.0933	-0.887707	
0.0934	-0.887728	
0.0935	-0.887749	
0.0936	-0.88777	
0.0937	-0.887791	
0.0938	-0.887813	
0.0939	-0.887834	
0.094	-0.887855	
0.0941	-0.887876	
0.0942	-0.887897	
0.0943	-0.887919	
0.0944	-0.88794	
0.0945	-0.887961	
0.0946	-0.887983	
0.0947	-0.888004	
0.0948	-0.888025	
0.0949	-0.888047	
0.095	-0.888068	
0.0951	-0.88809	
0.0952	-0.888111	
0.0953	-0.888133	
0.0954	-0.888154	
0.0955	-0.888176	
0.0956	-0.888197	
0.0957	-0.888219	
0.0958	-0.88824	
0.0959	-0.888262	
0.096	-0.888283	
0.0961	-0.888305	
0.0962	-0.888327	
0.0963	-0.888348	
0.0964	-0.88837	
0.0965	-0.888392	
0.0966	-0.888413	
0.0967	-0.888435	
0.0968	-0.888457	
0.0969	-0.888478	
0.097	-0.8885	
0.0971	-0.888522	
0.0972	-0.888544	
0.0973	-0.888566	
0.0974	-0.888587	
0.0975	-0.888609	
0.0976	-0.888631	
0.0977	-0.888653	
0.0978	-0.888675	
0.0979	-0.888697	
0.098	-0.888719	
0.0981	-0.888741	
0.0982	-0.888763	
0.0983	-0.888785	
0.0984	-0.888807	
0.0985	-0.888829	
0.0986	-0.888851	
0.0987	-0.888873	
0.0988	-0.888895	
0.0989	-0.888917	
0.099	-0.888939	
0.0991	-0.888961	
0.0992	-0.888983	
0.0993	-0.889005	
0.0994	-0.889028	
0.0995	-0.88905	
0.0996	-0.889072	
0.0997	-0.889094	
0.0998	-0.889116	
0.0999	-0.889139	
0.1	-0.889161	
0.1001	-0.889183	
0.1002	-0.889206	
0.1003	-0.889228	
0.1004	-0.88925	
0.1005	-0.889273	
0.1006	-0.889295	
0.1007	-0.889317	
0.1008	-0.88934	
0.1009	-0.889362	
0.101	-0.889385	
0.1011	-0.889407	
0.1012	-0.88943	
0.1013	-0.889452	
0.1014	-0.889475	
0.1015	-0.889497	
0.1016	-0.88952	
0.1017	-0.889542	
0.1018	-0.889565	
0.1019	-0.889587	
0.102	-0.88961	
0.1021	-0.889633	
0.1022	-0.889655	
0.1023	-0.889678	
0.1024	-0.889701	
0.1025	-0.889723	
0.1026	-0.889746	
0.1027	-0.889769	
0.1028	-0.889791	
0.1029	-0.889814	
0.103	-0.889837	
0.1031	-0.88986	
0.1032	-0.889883	
0.1033	-0.889905	
0.1034	-0.889928	
0.1035	-0.889951	
0.1036	-0.889974	
0.1037	-0.889997	
0.1038	-0.89002	
0.1039	-0.890043	
0.104	-0.890066	
0.1041	-0.890089	
0.1042	-0.890112	
0.1043	-0.890135	
0.1044	-0.890158	
0.1045	-0.890181	
0.1046	-0.890204	
0.1047	-0.890227	
0.1048	-0.89025	
0.1049	-0.890273	
0.105	-0.890296	
0.1051	-0.890319	
0.1052	-0.890342	
0.1053	-0.890365	
0.1054	-0.890388	
0.1055	-0.890412	
0.1056	-0.890435	
0.1057	-0.890458	
0.1058	-0.890481	
0.1059	-0.890505	
0.106	-0.890528	
0.1061	-0.890551	
0.1062	-0.890574	
0.1063	-0.890598	
0.1064	-0.890621	
0.1065	-0.890644	
0.1066	-0.890668	
0.1067	-0.890691	
0.1068	-0.890714	
0.1069	-0.890738	
0.107	-0.890761	
0.1071	-0.890785	
0.1072	-0.890808	
0.1073	-0.890832	
0.1074	-0.890855	
0.1075	-0.890879	
0.1076	-0.890902	
0.1077	-0.890926	
0.1078	-0.890949	
0.1079	-0.890973	
0.108	-0.890996	
0.1081	-0.89102	
0.1082	-0.891044	
0.1083	-0.891067	
0.1084	-0.891091	
0.1085	-0.891114	
0.1086	-0.891138	
0.1087	-0.891162	
0.1088	-0.891186	
0.1089	-0.891209	
0.109	-0.891233	
0.1091	-0.891257	
0.1092	-0.89128	
0.1093	-0.891304	
0.1094	-0.891328	
0.1095	-0.891352	
0.1096	-0.891376	
0.1097	-0.8914	
0.1098	-0.891423	
0.1099	-0.891447	
0.11	-0.891471	
0.1101	-0.891495	
0.1102	-0.891519	
0.1103	-0.891543	
0.1104	-0.891567	
0.1105	-0.891591	
0.1106	-0.891615	
0.1107	-0.891639	
0.1108	-0.891663	
0.1109	-0.891687	
0.111	-0.891711	
0.1111	-0.891735	
0.1112	-0.891759	
0.1113	-0.891783	
0.1114	-0.891807	
0.1115	-0.891831	
0.1116	-0.891855	
0.1117	-0.89188	
0.1118	-0.891904	
0.1119	-0.891928	
0.112	-0.891952	
0.1121	-0.891976	
0.1122	-0.892001	
0.1123	-0.892025	
0.1124	-0.892049	
0.1125	-0.892073	
0.1126	-0.892098	
0.1127	-0.892122	
0.1128	-0.892146	
0.1129	-0.892171	
0.113	-0.892195	
0.1131	-0.892219	
0.1132	-0.892244	
0.1133	-0.892268	
0.1134	-0.892292	
0.1135	-0.892317	
0.1136	-0.892341	
0.1137	-0.892366	
0.1138	-0.89239	
0.1139	-0.892415	
0.114	-0.892439	
0.1141	-0.892464	
0.1142	-0.892488	
0.1143	-0.892513	
0.1144	-0.892537	
0.1145	-0.892562	
0.1146	-0.892586	
0.1147	-0.892611	
0.1148	-0.892636	
0.1149	-0.89266	
0.115	-0.892685	
0.1151	-0.892709	
0.1152	-0.892734	
0.1153	-0.892759	
0.1154	-0.892783	
0.1155	-0.892808	
0.1156	-0.892833	
0.1157	-0.892858	
0.1158	-0.892882	
0.1159	-0.892907	
0.116	-0.892932	
0.1161	-0.892957	
0.1162	-0.892982	
0.1163	-0.893006	
0.1164	-0.893031	
0.1165	-0.893056	
0.1166	-0.893081	
0.1167	-0.893106	
0.1168	-0.893131	
0.1169	-0.893156	
0.117	-0.893181	
0.1171	-0.893205	
0.1172	-0.89323	
0.1173	-0.893255	
0.1174	-0.89328	
0.1175	-0.893305	
